filename,file_path,subject,trial,step,sha256,n_rows,n_cols,nan_count,inf_count,missing_pct,global_min,global_max,VL_mean,VL_std,VL_min,VL_max,TA_mean,TA_std,TA_min,TA_max,ST_mean,ST_std,ST_min,ST_max,GM_mean,GM_std,GM_min,GM_max
S050_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S050_Trial03_Step02.csv,S050,3,2,c4694ce6ec8254d7d48111821970e59de174460d3a3253c96e2d9b8eb5143219,101,4,0,0,0.0,0.0059533223976852,0.363638242739873,0.058094,0.039887,0.025107,0.158467,0.18054,0.12534,0.022671,0.363638,0.025307,0.009479,0.012018,0.044776,0.021784,0.012691,0.005953,0.045747
S050_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S050_Trial04_Step01.csv,S050,4,1,e7e1220cbda7a1d8407501ef26cd7bbcda662930346f5fe16b207ed0ba45ff0f,101,4,0,0,0.0,0.0060310250400322,0.413835742419148,0.067338,0.047429,0.021909,0.189456,0.230664,0.090723,0.071447,0.413836,0.024542,0.015883,0.01244,0.067808,0.019048,0.012999,0.006031,0.054392
S050_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S050_Trial04_Step02.csv,S050,4,2,80f19495ca13b3bbea6beb4c37c39167cfd1066162dba7fb7a114c191d84e53f,101,4,0,0,0.0,0.0062561931455878,0.469917216570673,0.053051,0.047602,0.020604,0.194068,0.195276,0.132598,0.03468,0.469917,0.025573,0.01807,0.009736,0.065568,0.038813,0.031625,0.006256,0.109007
S050_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S050_Trial05_Step01.csv,S050,5,1,4a47d3368ab576826d02e1d81bb5c104cfe5366ee7bda3c3ec9c7b6d6cc881f0,101,4,0,0,0.0,0.006922546492746,0.384948951349442,0.052942,0.045173,0.020909,0.190706,0.189272,0.133514,0.028165,0.384949,0.022437,0.010728,0.011114,0.048361,0.036629,0.028081,0.006923,0.093707
S050_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S050_Trial05_Step02.csv,S050,5,2,f07cb40955ff7ef1187f2051dd291c7344818b9fbec1b1cfdc8d61372d0d900b,101,4,0,0,0.0,0.0051896008132043,0.385048108146141,0.059578,0.059699,0.018511,0.223438,0.170707,0.118956,0.020886,0.385048,0.025103,0.017497,0.010403,0.074263,0.038717,0.031855,0.00519,0.106101
S051_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S051_Trial01_Step01.csv,S051,1,1,d908af224f5fdc71cbb6f4879471b98aad7d2f727be8f0752c646993435081a0,101,4,0,0,0.0,0.0107783318880269,0.462847464544328,0.031363,0.028177,0.010778,0.094059,0.05416,0.035684,0.014654,0.115607,0.026307,0.013081,0.012678,0.051271,0.140236,0.160405,0.013753,0.462847
S051_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S051_Trial02_Step01.csv,S051,2,1,e4d02cd13a856d16cb4738749c68118a0b28030b125158216fd1bfb40d77b572,101,4,0,0,0.0,0.010746209802605,0.474155380837,0.046767,0.046681,0.010746,0.149886,0.055073,0.031599,0.016508,0.115583,0.023966,0.014036,0.011087,0.059532,0.134202,0.159534,0.015004,0.474155
S051_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S051_Trial03_Step01.csv,S051,3,1,ef694d405880406365f317f72dfa6549f0135938db197b83219ad4c3b2a1ed2c,101,4,0,0,0.0,0.0082639665309417,0.4563818686062,0.038445,0.043088,0.008264,0.141034,0.054317,0.033077,0.017157,0.118652,0.021904,0.014393,0.008344,0.056309,0.115079,0.149584,0.009185,0.456382
S051_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S051_Trial04_Step01.csv,S051,4,1,9b220c1acda5482bc44e71f2b2127ef1e27d949c62a5e5edd538781b3e32718c,101,4,0,0,0.0,0.0065160641377645,0.488825757749019,0.047204,0.054328,0.009309,0.171198,0.053762,0.033772,0.015951,0.110388,0.02079,0.013028,0.006516,0.052447,0.122528,0.160897,0.008459,0.488826
S051_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S051_Trial05_Step01.csv,S051,5,1,a6d08d372ca639e313a4d1d9975308bec96af1654a976544f3f4d0db1f3fbf94,101,4,0,0,0.0,0.0079037697995385,0.473810094506335,0.04511,0.048641,0.009495,0.155322,0.052324,0.033363,0.014239,0.109876,0.021783,0.011112,0.007904,0.045303,0.114391,0.158377,0.008654,0.47381
S052_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial01_Step01.csv,S052,1,1,f2a4cec81af7b411dec0e3c86de29a6e59749c5623fa5284baf5b9b59974a4a1,101,4,0,0,0.0,0.0035204588822068,0.32342539766137,0.092139,0.104092,0.018105,0.323425,0.067577,0.061519,0.016878,0.237673,0.051518,0.025703,0.011563,0.106567,0.012852,0.009827,0.00352,0.035181
S052_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial01_Step02.csv,S052,1,2,4a33a9ef6c7217d57fa6f20c54dfff4939e2afeac80e050fdd19b511850ae88e,101,4,0,0,0.0,0.0029062638424185,0.266520621476535,0.075579,0.079324,0.014422,0.266521,0.035628,0.019616,0.010759,0.069997,0.048893,0.017502,0.01959,0.094898,0.014257,0.012359,0.002906,0.03585
S052_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial02_Step01.csv,S052,2,1,49bbeea2a812853a71abd23a1d0916fc2cf11dde95566d23dc876931c925df65,101,4,0,0,0.0,0.0026186803680877,0.282641567901324,0.073589,0.084206,0.015065,0.282642,0.070763,0.039945,0.019238,0.152031,0.043892,0.018509,0.01144,0.081625,0.012781,0.01069,0.002619,0.03359
S052_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial02_Step02.csv,S052,2,2,4029740d0be16b5aa5f60b7743bd28c5cd833b6cf531ffa279f694c265770aa5,101,4,0,0,0.0,0.0028672797680782,0.337242540132302,0.084531,0.104104,0.013075,0.337243,0.043176,0.029206,0.010266,0.116556,0.04744,0.014836,0.019624,0.076894,0.01152,0.009211,0.002867,0.030264
S052_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial03_Step01.csv,S052,3,1,fb6faeaed4c71f91b44adfd66e2944c852abea8cd3f393ceb8b647c9ce88d44c,101,4,0,0,0.0,0.0029045299263561,0.397895289305763,0.096504,0.12338,0.013742,0.397895,0.046045,0.033006,0.0115,0.146361,0.038819,0.018191,0.012568,0.080605,0.013907,0.012872,0.002905,0.041891
S052_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial03_Step02.csv,S052,3,2,f643dfd585d4aa52ea31a1e9a3c57c94e3b2706d11bc58e749f04221548fbdf0,101,4,0,0,0.0,0.0023526800607582,0.332699770033572,0.082188,0.102552,0.01496,0.3327,0.043643,0.028555,0.011477,0.118992,0.041598,0.011352,0.015081,0.068341,0.013825,0.013545,0.002353,0.045241
S052_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial04_Step01.csv,S052,4,1,4b0ae7f21e446589f71c5122473be4364081540578a6e4740c04e845516e6977,101,4,0,0,0.0,0.0028357800061779,0.289393843152435,0.073043,0.08488,0.015282,0.289394,0.081736,0.050654,0.013416,0.170482,0.03492,0.015056,0.013546,0.07544,0.020513,0.022056,0.002836,0.071277
S052_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial04_Step02.csv,S052,4,2,61af4a65f627c6575bfee5ab78c6bf1a88f3729bc9320cd9b79b656f66cba048,101,4,0,0,0.0,0.002725370478951,0.250619472778047,0.068422,0.079374,0.016513,0.250619,0.039855,0.025761,0.009484,0.091671,0.044737,0.014292,0.012047,0.068605,0.016681,0.01616,0.002725,0.048033
S052_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial05_Step01.csv,S052,5,1,45fff847812ff2e9a95ac9a1beb684661281e0d554120802039d0ae8ced0e119,101,4,0,0,0.0,0.0028778316847666,0.238701462200699,0.078034,0.073254,0.014348,0.238701,0.090434,0.055219,0.012459,0.209041,0.039038,0.016984,0.015409,0.07994,0.020033,0.019274,0.002878,0.055554
S052_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S052_Trial05_Step02.csv,S052,5,2,6e7ed07ca827ad623347e391b3c6d6f02781ca98940fcdcab3a4f847ae0bd43a,101,4,0,0,0.0,0.0024326782237036,0.319105354496771,0.083979,0.097886,0.014215,0.319105,0.041621,0.021439,0.011449,0.089964,0.048944,0.026144,0.014206,0.108693,0.013714,0.011927,0.002433,0.037807
S053_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial01_Step01.csv,S053,1,1,2a140e27ee210bf9c923e17abcf104295ac4e824cbd7fae7edfcf0e5b2a88863,101,4,0,0,0.0,0.006385406057773,0.45589593491435,0.035019,0.028603,0.006385,0.092386,0.12337,0.077767,0.028175,0.255748,0.046746,0.032868,0.019515,0.171306,0.142962,0.151021,0.010068,0.455896
S053_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial01_Step02.csv,S053,1,2,0b7202fbe7509015ce69692e07a4d442b3c9f3d186ff4bad11cb8e8211bcfa30,101,4,0,0,0.0,0.0070623714798429,0.410792585100528,0.031994,0.034322,0.007062,0.120317,0.146775,0.109817,0.024837,0.364223,0.037108,0.017091,0.014961,0.075834,0.129573,0.136644,0.010266,0.410793
S053_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial02_Step01.csv,S053,2,1,4939b75b0017e15088f156f32b794fec3eeb08dea2c919a96272644726e64bfa,101,4,0,0,0.0,0.0061365673636056,0.58394252902408,0.027726,0.028435,0.006137,0.096868,0.152062,0.097727,0.035262,0.348197,0.053226,0.032711,0.02119,0.138944,0.166535,0.190935,0.010094,0.583943
S053_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial02_Step02.csv,S053,2,2,215e92cd08ee384ef24db4ea560ccf7d5de2949c33a47f503dd69a5768f8627f,101,4,0,0,0.0,0.0064214931120519,0.461281823276532,0.019691,0.018036,0.006421,0.062715,0.139346,0.072291,0.027025,0.280081,0.037062,0.022457,0.018302,0.090688,0.141345,0.153211,0.008331,0.461282
S053_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial03_Step01.csv,S053,3,1,cecec257ef037d1a32ad5a695c8f4e0e76de92da46bcef1f2e2065d018a66637,101,4,0,0,0.0,0.0073127824470789,0.662477370121393,0.031303,0.027916,0.007313,0.089236,0.290506,0.180331,0.036409,0.662477,0.044011,0.030814,0.015218,0.127858,0.151846,0.155851,0.010994,0.466564
S053_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial03_Step02.csv,S053,3,2,a4256e81b1be054a3e5faf6da9718b6c386f669cbbd336c4a7462cbc75fc480c,101,4,0,0,0.0,0.0067407162248321,0.48370188295437,0.026218,0.029221,0.006741,0.098607,0.129164,0.081306,0.029755,0.266387,0.041578,0.023013,0.018415,0.118897,0.15666,0.172715,0.011146,0.483702
S053_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial04_Step01.csv,S053,4,1,c691f947be379699f5f9c842d17d421ff64854a88eff4837b490fd970364d3f2,101,4,0,0,0.0,0.0072237009443657,0.350105089853731,0.026674,0.027102,0.007224,0.0949,0.152778,0.097924,0.028411,0.350105,0.038209,0.021498,0.015457,0.094752,0.122654,0.124434,0.010844,0.328703
S053_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial04_Step02.csv,S053,4,2,27af8abd95cc78c38200260a40328c4b7cb1b033ea46cdea30989a0e937a745b,101,4,0,0,0.0,0.006102848611616,0.483290884824627,0.021714,0.023806,0.006103,0.083586,0.132846,0.100584,0.023944,0.315444,0.037188,0.017649,0.019706,0.083649,0.14454,0.165602,0.009598,0.483291
S053_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial05_Step01.csv,S053,5,1,617d9b1acce00010e144faa331d84e8b0855a769b6a8601744d936c129b01c7c,101,4,0,0,0.0,0.0059656638465921,0.536893160296948,0.025216,0.027952,0.005966,0.093276,0.126437,0.077523,0.02785,0.25107,0.039101,0.026911,0.016434,0.132879,0.144501,0.171096,0.009917,0.536893
S053_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S053_Trial05_Step02.csv,S053,5,2,1b9a036042043f59a857dc2071026458426a37756020c77e90a71eab2704b6c0,101,4,0,0,0.0,0.0063962982747625,0.372258458192594,0.019852,0.020832,0.006396,0.071964,0.137217,0.095047,0.022724,0.3218,0.034226,0.017733,0.014338,0.083704,0.122658,0.130033,0.009824,0.372258
S054_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial01_Step01.csv,S054,1,1,c32c1210a8aeeebff8eed2fef1a0ad57c3904777ebba468b2d6023940401ae43,101,4,0,0,0.0,0.0054634454369789,0.335164916528496,0.012225,0.004812,0.007729,0.025286,0.064897,0.037873,0.006439,0.130574,0.017556,0.017133,0.005463,0.060284,0.08537,0.108239,0.010228,0.335165
S054_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial01_Step02.csv,S054,1,2,352fb2decec1ddf23e4478c994393935b8b7417a35407f5513d0cd9ab904469d,101,4,0,0,0.0,0.0061037682440246,0.300942911348878,0.013761,0.004816,0.007991,0.024273,0.087111,0.045699,0.031212,0.177843,0.030943,0.019619,0.006104,0.063138,0.080087,0.098185,0.010009,0.300943
S054_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial02_Step01.csv,S054,2,1,6e3e5265f052ebb1b2b9b8e7af8cefc6946be09c7305650a358a363f6b45265e,101,4,0,0,0.0,0.005764925503811,0.292661549192051,0.013679,0.004999,0.007594,0.02581,0.059525,0.029961,0.013017,0.121516,0.019092,0.017401,0.005765,0.062892,0.082917,0.102484,0.008541,0.292662
S054_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial02_Step02.csv,S054,2,2,c541ff4591541d4dcfe1104f73d206e2bd4394dd0ab9fce69fdf43740d78ecec,101,4,0,0,0.0,0.0047331086813831,0.294194241064535,0.01227,0.005264,0.008214,0.025659,0.066199,0.034048,0.0123,0.123516,0.020431,0.016923,0.004733,0.060207,0.074613,0.095603,0.009956,0.294194
S054_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial03_Step01.csv,S054,3,1,240c18430898cbeb156c7d26596e1e74e6abb8a7012b1c6241955fd3e4ceb94d,101,4,0,0,0.0,0.0060332383950655,0.242875263875869,0.020343,0.011958,0.008649,0.049946,0.075074,0.044801,0.009381,0.170583,0.019708,0.01894,0.006033,0.068724,0.071842,0.082519,0.009125,0.242875
S054_Trial03_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial03_Step02.csv,S054,3,2,33539ecab62132280dc8ea9562a1d74a9a13672cb4358242a8063876024a24d7,101,4,0,0,0.0,0.0062243391747254,0.303358876189331,0.013065,0.006297,0.00782,0.031637,0.067336,0.030518,0.015646,0.126712,0.01627,0.011319,0.006224,0.050257,0.077473,0.098577,0.011029,0.303359
S054_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial04_Step01.csv,S054,4,1,200a9dbb37aa1ba88e95727c3843ec1666ad239c3172c7e21f0b7fadd81c4ea5,101,4,0,0,0.0,0.0057176828572832,0.311676526720157,0.0389,0.03727,0.008444,0.12005,0.066293,0.031998,0.026969,0.143396,0.032858,0.032323,0.005718,0.113563,0.069691,0.096763,0.01057,0.311677
S054_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial04_Step02.csv,S054,4,2,4889e4cbe4b46bbbde2a48308de809b8fa617226854b4ac818322fe180210b40,101,4,0,0,0.0,0.0061697528893565,0.255663582578604,0.049447,0.037772,0.008021,0.134154,0.069219,0.04522,0.011722,0.149541,0.040647,0.034934,0.00617,0.111083,0.060467,0.078994,0.008007,0.255664
S054_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial05_Step01.csv,S054,5,1,7b464375aa7114aa893dc5afd390db6b001df3d5c351fc05ca52c68742357eff,101,4,0,0,0.0,0.0049430024755879,0.244274789671462,0.048243,0.043613,0.008743,0.148972,0.070341,0.033614,0.029965,0.142135,0.043972,0.038702,0.004943,0.144482,0.063042,0.078452,0.009225,0.244275
S054_Trial05_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S054_Trial05_Step02.csv,S054,5,2,cb252ddfaed5a03c178ce31042c8da9571954c58401e10f7a47267bbd80fb248,101,4,0,0,0.0,0.0053540059566911,0.218975045999717,0.061807,0.057203,0.006891,0.181926,0.060686,0.03794,0.011926,0.150074,0.034601,0.036635,0.005354,0.125101,0.064095,0.07226,0.009058,0.218975
S055_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S055_Trial01_Step01.csv,S055,1,1,97cdf017850f5f71dde905e1c579091726827484b719899b2ae7ce2bc5eabe0e,101,4,0,0,0.0,0.0043748898637517,0.328876066015727,0.030513,0.035458,0.004375,0.111657,0.0609,0.040862,0.013736,0.133736,0.017298,0.011006,0.00754,0.046842,0.067976,0.102207,0.007061,0.328876
S055_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S055_Trial02_Step01.csv,S055,2,1,b4ccd7087c59173527c7f1f651f045d693581f7a1eaa7eeecb130f2d4ed655aa,101,4,0,0,0.0,0.0047168477050997,0.287431785754123,0.021428,0.02112,0.004717,0.068691,0.046149,0.028763,0.006826,0.103254,0.017617,0.010289,0.007636,0.038168,0.059349,0.088653,0.005409,0.287432
S055_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S055_Trial03_Step01.csv,S055,3,1,2d4e3ba41bef3dccb4c8d23820715ef3b0ca1a8a1bc59e088d1397830dd39c5f,101,4,0,0,0.0,0.0049741313385868,0.30081614078897,0.031644,0.041213,0.004974,0.136786,0.046174,0.034442,0.006493,0.119792,0.019718,0.013452,0.007647,0.047783,0.064097,0.093671,0.007153,0.300816
S055_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S055_Trial04_Step01.csv,S055,4,1,91bf0cb17241885fa8f9a8217ea16c037f190cb54dd0b15303b223bd600d93fb,101,4,0,0,0.0,0.0045345721715835,0.209181053091286,0.019387,0.023371,0.004535,0.078957,0.055451,0.040035,0.013384,0.133693,0.018805,0.010946,0.007084,0.043451,0.057797,0.066109,0.007112,0.209181
S055_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S055_Trial05_Step01.csv,S055,5,1,493c60c47564c65b4c5e403ed2f6ea8d78e0cda4edc0e9777f8607567404faae,101,4,0,0,0.0,0.0049025617554423,0.186426102575528,0.02407,0.029277,0.004903,0.096763,0.047335,0.036519,0.007444,0.125603,0.018265,0.011761,0.007687,0.04785,0.041557,0.056456,0.006897,0.186426
S056_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial01_Step01.csv,S056,1,1,5c5308cf6a592a7f000b0acce9fa973cf810130c42d6f243859ff157d22c5079,101,4,0,0,0.0,0.0119820315931978,0.328161866262757,0.065884,0.05142,0.014157,0.18616,0.187351,0.072932,0.102329,0.328162,0.055888,0.024881,0.024017,0.110308,0.083824,0.077422,0.011982,0.227541
S056_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial01_Step02.csv,S056,1,2,22d48122e2cc913ab5462981acc7dad286e8c41282b823e0d4afd8db49146c0e,101,4,0,0,0.0,0.0113254730573958,0.311738382341584,0.061444,0.06269,0.012781,0.217431,0.15592,0.073755,0.049515,0.311738,0.050822,0.017615,0.029326,0.097184,0.096393,0.098244,0.011325,0.305089
S056_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial02_Step01.csv,S056,2,1,aead76b6f9700fea7635d5a0ac806aa4a1d4041d87ed0825a5e9a5615642d005,101,4,0,0,0.0,0.0115083749057581,0.32482913134998,0.065133,0.053627,0.014254,0.18352,0.172436,0.063499,0.093463,0.324829,0.049075,0.025301,0.020406,0.109338,0.08759,0.090445,0.011508,0.304943
S056_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial02_Step02.csv,S056,2,2,e966e786ce4e574c7403f4c11555dcb4e382e910969441b8943f7f69b9c4765b,101,4,0,0,0.0,0.0122143307455503,0.342612493818652,0.067739,0.073916,0.013463,0.247931,0.172007,0.077376,0.0496,0.342612,0.044429,0.017475,0.022041,0.083188,0.08939,0.089649,0.012214,0.265685
S056_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial03_Step01.csv,S056,3,1,e24c3f2b465cc82748a1c5e75a11a6b11107bd86b2b70fd5bb70146fd4c3a578,101,4,0,0,0.0,0.0091528958705464,0.36865124536716,0.067707,0.082347,0.011873,0.282798,0.163219,0.082276,0.05274,0.368651,0.050595,0.019412,0.017149,0.09046,0.083174,0.076883,0.009153,0.204145
S056_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial04_Step01.csv,S056,4,1,081d7ee5c44c17b21896352f697b674630625333ee0bcb18168b2dedae5ad683,101,4,0,0,0.0,0.0115355933639811,0.35884806156118,0.064586,0.067006,0.011536,0.227069,0.162256,0.075128,0.04427,0.271499,0.048359,0.021457,0.027824,0.111428,0.102293,0.117043,0.012825,0.358848
S056_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S056_Trial05_Step01.csv,S056,5,1,980234f8cd426ce84f6600de5e0b1e7b35888f1ddde880ca6f0766984856fc47,101,4,0,0,0.0,0.0109514490494261,0.303364919731127,0.070393,0.082973,0.011662,0.280492,0.156183,0.049703,0.065494,0.23697,0.050966,0.028386,0.020862,0.114044,0.092551,0.101356,0.010951,0.303365
S057_Trial01_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial01_Step01.csv,S057,1,1,e1177d3d6ca430473667223e0634afc9bcd03bec06b52dba67a3cd22fe729de3,101,4,0,0,0.0,0.01441626866674,0.612674948479408,0.056875,0.050439,0.014556,0.169543,0.178124,0.169361,0.025748,0.612675,0.061135,0.024271,0.030362,0.125108,0.121973,0.157869,0.014416,0.49082
S057_Trial01_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial01_Step02.csv,S057,1,2,26c7e0c00da5e87798b96cc65c099d8c72f861f565a412167deeceb50dd355ad,101,4,0,0,0.0,0.0154417325964022,0.684761331501182,0.041035,0.029223,0.015442,0.103141,0.18631,0.183917,0.033493,0.684761,0.065107,0.031606,0.031129,0.13337,0.095218,0.122164,0.01593,0.413953
S057_Trial02_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial02_Step01.csv,S057,2,1,0f39889ab9be0a4dc3478f59ffbc2717d5ad48cc1144fdaa9f9ec0e693a36a93,101,4,0,0,0.0,0.0135240396431718,0.550497573356391,0.046708,0.03849,0.013524,0.133746,0.182439,0.153047,0.031901,0.550498,0.055459,0.031352,0.025447,0.141387,0.088104,0.108871,0.016737,0.375864
S057_Trial02_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial02_Step02.csv,S057,2,2,92204ff95e17bd6dda56a9664731272d7d101e119832a1bebd21f3cce1dd068c,101,4,0,0,0.0,0.0152454797794404,0.814944434671673,0.040453,0.031413,0.015245,0.110636,0.217937,0.221852,0.032585,0.814944,0.079802,0.02988,0.03859,0.130069,0.097751,0.113929,0.015295,0.359984
S057_Trial03_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial03_Step01.csv,S057,3,1,371f7987d7de110cf43cfae60bd95c2a152f2ac044d9fa946a726f685e211558,101,4,0,0,0.0,0.0160998214408129,0.670696343410462,0.036606,0.025274,0.016969,0.1013,0.189977,0.185507,0.029754,0.670696,0.090736,0.047426,0.044748,0.205922,0.103908,0.113571,0.0161,0.364595
S057_Trial04_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial04_Step01.csv,S057,4,1,16a019d95742bf6f2b7789317ce97aaa1d1112fdb1294e0be739591480ab4477,101,4,0,0,0.0,0.0135046671000003,0.582192619725346,0.058005,0.051025,0.014237,0.174194,0.164236,0.154258,0.039626,0.582193,0.062182,0.034262,0.028249,0.15395,0.057525,0.055493,0.013505,0.198635
S057_Trial04_Step02.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial04_Step02.csv,S057,4,2,e98baccc1d674d63877f65e12e73c1c167607e236db2cc2f2093121e5e0865a2,101,4,0,0,0.0,0.0142277436992171,0.991403698811807,0.045944,0.036206,0.015229,0.126229,0.240813,0.281104,0.034086,0.991404,0.064755,0.037509,0.026133,0.154086,0.092352,0.106802,0.014228,0.358781
S057_Trial05_Step01.csv,C:\Users\Vu Duc Duy\Desktop\Sem 8\CAPSTONE\Gait120\output\S057_Trial05_Step01.csv,S057,5,1,f977aa006d76c0d9b45af5aaa857e5a4fcce338489cf8496c7e7e56ac2e843d4,101,4,0,0,0.0,0.0136644489719476,0.556331698677593,0.04726,0.039026,0.013664,0.133633,0.195592,0.150128,0.039521,0.556332,0.075878,0.039136,0.033012,0.176207,0.088857,0.094233,0.017754,0.307558
